milliseconds;resultId
6228315;23844
6229620;23845
6231806;23846
6233449;23847
6235222;23848
6236837;23849
6238443;23850
6242321;23851
6242803;23852
6249011;23853
6264954;23854
5729972;23862
5750565;23863
5756845;23864
5757556;23865
5780030;23866
6174807;23882
6182143;23883
6191820;23884
6192934;23885
6193629;23886
6198474;23887
6199138;23888
6199646;23889
6200124;23890
6243820;23891
6244671;23892
6245268;23893
6249630;23894
5311377;23902
5318753;23903
5319737;23904
5332269;23905
5332936;23906
5338561;23907
5411385;23922
5418475;23923
5437273;23924
5446121;23925
5473320;23926
5490749;23927
5492017;23928
5498569;23929
5503374;23930
5505258;23931
4916024;23942
4917528;23943
4919205;23944
5249784;23962
5252048;23963
5253436;23964
5258667;23965
5259284;23966
5278004;23967
5279714;23968
5280899;23969
5282972;23970
5284492;23971
5285558;23972
5287890;23973
5288913;23974
5297897;23975
5549845;23983
5554380;23984
5556577;23985
5557499;23986
5576454;23987
5578716;23988
5580401;23989
5581595;23990
5582207;23991
5584042;23992
5584764;23993
5592914;23994
5596462;23995
5836427;24003
5853550;24004
5856528;24005
5882846;24006
5886427;24007
5909700;24008
5014476;24023
5025537;24024
5045848;24025
5078081;24026
5085499;24027
5093996;24028
5100429;24029
5102115;24030
5120368;24031
4614484;24043
4623189;24044
4628550;24045
4630635;24046
4632692;24047
4672245;24048
4673162;24049
4692624;24050
4670804;24062
6671611;24063
6680572;24064
6711595;24065
6723541;24066
6724612;24067
6725593;24068
6774612;24069
5245181;24083
5247726;24084
5252668;24085
5261724;24086
5276197;24087
5325632;24088
5343571;24089
5237062;24103
5249981;24104
5251357;24105
5256557;24106
5288060;24107
5306935;24108
5316441;24109
5324260;24110
5325117;24111
5658643;24123
5659924;24124
5660985;24125
5676865;24126
5683387;24127
5745853;24128
5753637;24129
5759723;24130
5908851;24143
5926167;24144
5958765;24145
5987589;24146
5229066;24163
5230535;24164
5233830;24165
5234259;24166
5252009;24167
5256063;24168
5273265;24169
5280296;24170
5281923;24171
5980382;24183
5982963;24184
5993088;24185
5995761;24186
6028339;24187
6052930;24188
6071171;24189
6071657;24190
5127325;24203
5148211;24204
5149845;24205
5184434;24206
5185528;24207
5214481;24208
5661295;24223
5664275;24224
5667426;24225
5667703;24226
5697363;24227
5707049;24228
5708765;24229
5719389;24230
5723992;24231
5724991;24232
5725894;24233
5526350;24243
5532902;24244
5540124;24245
5553977;24246
5557626;24247
5615657;24248
5512942;24263
5514466;24264
5524681;24265
5530435;24266
5582049;24267
5589358;24268
5596768;24269
5613210;24270
5616758;24271
5750443;24283
5754517;24284
5758122;24285
5759610;24286
5763804;24287
5770019;24288
5778602;24289
5782785;24290
5783499;24291
5785084;24292
5785888;24293
5787201;24294
5789684;24295
5792246;24296
5797320;24297
5798134;24298
6208437;24306
6211039;24307
6211599;24308
6213974;24309
6218383;24310
6261891;24311
6263011;24312
6263637;24313
6269331;24314
6269471;24315
6275238;24316
5347084;24326
5350742;24327
5351780;24328
5398127;24329
5404739;24330
5071198;24346
5089254;24347
5090183;24348
5106103;24349
5133994;24350
5166660;24351
4921822;24366
4924546;24367
4940782;24368
4941432;24369
4944627;24370
4868452;24386
4893380;24387
4898569;24388
4903144;24389
4907910;24390
4922091;24391
4922853;24392
4933992;24393
4935172;24394
4941185;24395
4942733;24396
4944069;24397
4949538;24398
6271275;24406
6278608;24407
6279580;24408
6280241;24409
6280858;24410
6281327;24411
6288113;24412
6290040;24413
6290942;24414
6296262;24415
6297679;24416
6313489;24417
6315124;24418
5703796;24426
5721592;24427
5765229;24428
5769046;24429
5025710;24446
5026691;24447
5038295;24448
5052132;24449
5107035;24450
5110158;24451
5115367;24452
5132349;24453
5134878;24454
5135548;24455
4526665;24466
4527500;24467
4561864;24468
4572180;24469
4584830;24470
4585980;24471
4600467;24472
4601157;24473
7113667;24486
7116308;24487
7117488;24488
7118275;24489
7119786;24490
7125330;24491
7128436;24492
7129214;24493
7130385;24494
7141522;24495
7149103;24496
7149641;24497
7150086;24498
7151327;24499
7151845;24500
7160691;24501
7200189;24502
5618992;24506
5622821;24507
5624204;24508
5633202;24509
5657340;24510
5664881;24511
5667720;24512
5676741;24513
5677771;24514
5678833;24515
5679813;24516
5681488;24517
5687902;24518
5689068;24519
5692338;24520
4906755;24526
4920098;24527
4920613;24528
4966292;24529
4975856;24530
5808904;24546
5810670;24547
5812457;24548
5815272;24549
5830303;24550
5877711;24551
5882723;24552
5883828;24553
5455739;24626
5635653;24566
5639801;24567
5640655;24568
5687892;24569
5713691;24570
5726019;24571
5726417;24572
5594678;24586
5600755;24587
5603574;24588
5604130;24589
5604879;24590
5605219;24591
5605817;24592
5605882;24593
5606207;24594
5606609;24595
5607410;24596
5608277;24597
5608925;24598
5609605;24599
5612737;24600
5645715;24606
5662487;24607
5689150;24608
5690094;24609
5710072;24610
5714920;24611
5458439;24627
5461230;24628
5461428;24629
5464642;24630
5470831;24631
5472421;24632
5473195;24633
5476885;24634
5480284;24635
5487389;24636
4970683;24646
4984402;24647
5004381;24648
5015083;24649
5032153;24650
5033070;24651
5033136;24652
5033274;24653
5772473;24666
5781175;24667
5781925;24668
5830052;24669
5850789;24670
5281283;24686
5287139;24687
5299757;24688
5300933;24689
5303560;24690
5308220;24691
5312471;24692
5313953;24693
5318594;24694
5323140;24695
5323450;24696
5333287;24697
5334653;24698
5335488;24699
5335832;24700
5336333;24701
4781993;24706
4793319;24707
4801224;24708
4811282;24709
4821139;24710
4824531;24711
4837944;24712
4846766;24713
4847537;24714
4851662;24715
4852635;24716
4855363;24717
4856063;24718
5505279;24726
5529456;24727
5550031;24728
5048761;24746
5057209;24747
5064216;24748
5067638;24749
5089411;24750
5091473;24751
5092535;24752
5096132;24753
5101364;24754
5101940;24755
5118961;24756
5120265;24757
5121655;24758
5123681;24759
5125554;24760
5126556;24761
5134301;24762
6426056;24766
6426471;24767
6429414;24768
6432056;24769
6433164;24770
6434447;24771
6443301;24772
6444747;24773
6448264;24774
6449280;24775
6458932;24776
6461220;24777
6462368;24778
6462649;24779
6463589;24780
6481255;24781
8375060;24786
8379940;24787
8383124;24788
8385477;24789
8390710;24790
8393943;24791
8396816;24792
8403405;24793
8404830;24794
8405043;24795
8407464;24796
8417096;24797
5640364;24806
5648093;24807
5663093;24808
5670922;24809
5692429;24810
5702550;24811
5708370;24812
5709104;24813
5730130;24814
5738224;24815
5749641;24826
5754111;24827
5764254;24828
5765711;24829
5771546;24830
5772407;24831
5780455;24832
5782237;24833
5788722;24834
5789676;24835
5790451;24836
5791117;24837
5799226;24838
5804090;24839
5805229;24840
5396828;24846
5422420;24847
5431336;24848
5462140;24849
5312430;24866
5318213;24867
5326750;24868
5327571;24869
5331541;24870
5332082;24871
5332660;24872
5333561;24873
5334654;24874
5338828;24875
5339565;24876
5340883;24877
5341593;24878
5345365;24879
5369714;24880
6139313;24886
6170946;24887
6171273;24888
6173171;24889
6173676;24890
6184186;24891
6185797;24892
6200572;24893
6211666;24894
6234773;24895
10787515;24906
10788769;24907
10795520;24908
10798852;24909
10799302;24910
10799457;24911
10806883;24912
10807195;24913
10810318;24914
5475114;24926
5485632;24927
5486983;24928
5487694;24929
5488444;24930
5488956;24931
5489648;24932
5490503;24933
5493670;24934
5494655;24935
5495641;24936
5497725;24937
5499225;24938
5501267;24939
5507484;24940
5508788;24941
5511972;24942
5788645;24946
5804621;24947
5807060;24948
5808632;24949
5849374;24950
5854307;24951
5862393;24952
5878363;24953
5799996;24954
5790314;24955
5523897;24966
5524642;24967
5561280;24968
5570363;24969
5575944;24970
5582987;24971
5589901;24972
5590997;24973
5609589;24974
5610610;24975
5612761;24976
7354598;24986
7376598;24987
7378300;24988
7380177;24989
7381634;24990
7405818;24991
7407416;24992
7411507;24993
7420302;24994
7421159;24995
7421749;24996
7427782;24997
7449371;24998
5671421;25006
5700569;25007
5704951;25008
5711156;25009
5722790;25010
5727202;25011
5735170;25012
5673229;25013
5746790;25014
5747884;25015
5750376;25016
5587680;25026
5603521;25027
5614290;25028
5642296;25029
5651351;25030
5661448;25031
5662350;25032
5945788;25047
5936820;25046
5956247;25048
5957310;25049
5989411;25050
5990716;25051
6005051;25052
8016410;25066
8017795;25067
8019172;25068
8020238;25069
8021164;25070
8022792;25071
8023034;25072
8024119;25073
8025284;25074
8025986;25075
8026664;25076
8027674;25077
8030651;25078
8030725;25079
8034078;25080
8059789;25081
5245770;25086
5248674;25087
5254581;25088
5260388;25089
5309802;25090
5321627;25091
5322366;25092
5323465;25093
5325436;25094
5337716;25095
5345107;25096
4938925;25106
4974668;25107
4985832;25108
4986359;25109
5034543;25126
5052516;25127
5054562;25128
5080995;25129
5091687;25130
5092458;25131
5094938;25132
5095738;25133
5096387;25134
7103284;25146
7107155;25147
7114409;25148
7131857;25149
7145908;25150
7146738;25151
7175377;25152
7177573;25153
7179446;25154
7185349;25155
7188611;25156
7483199;25166
7485935;25167
7498217;25168
7498850;25169
7546813;25170
7559002;25171
7561109;25172
7562293;25173
7563443;25174
207071;25186
209066;25187
209672;25188
211567;25189
214550;25190
217248;25191
218650;25192
219679;25193
222556;25194
223237;25195
227661;25196
229485;25197
231234;25198
234181;25199
235400;25200
236578;25201
239064;25202
243125;25203
245276;25204
251179;25205
5405395;25206
5426327;25207
5461855;25208
4914365;25226
4916112;25227
4919286;25228
4921674;25229
4923088;25230
4924900;25231
4930169;25232
4931566;25233
4934107;25234
4935233;25235
4938108;25236
4938986;25237
4941581;25238
4944134;25239
4965453;25240
5441001;25246
5494272;25247
5503476;25248
5506608;25249
5508534;25250
5522322;25251
5528225;25252
5529956;25253
5531077;25254
5541552;25255
5547199;25256
5464103;25266
5478687;25267
5497574;25268
5501917;25269
5505915;25270
5508395;25271
5511316;25272
5515629;25273
5546121;25274
5676552;25286
5677885;25287
5718775;25288
5728798;25289
5753406;25290
5756680;25291
5760097;25292
5760947;25293
5919086;25306
5935641;25307
5936838;25308
5982931;25309
6000123;25310
5542851;25326
5553347;25327
5556427;25328
5582791;25329
5592368;25330
5594671;25331
5068471;25346
5094214;25347
5127928;25348
5130777;25349
5149041;25350
5149745;25351
5150382;25352
5151597;25353
7575118;25366
7586943;25367
7602649;25368
7602751;25369
7615239;25370
7616731;25371
7619593;25372
7621724;25373
7633623;25374
7636476;25375
7652330;25376
7658367;25377
5417345;25386
5419601;25387
5422518;25388
5423037;25389
5423876;25390
5424808;25391
5476545;25392
5479053;25393
5481371;25394
5483402;25395
5484872;25396
5853584;25406
5859182;25407
5863259;25408
5864795;25409
5868338;25410
5869703;25411
5873007;25412
5873970;25413
5875974;25414
5876648;25415
5886158;25416
5899457;25417
5907516;25418
5908559;25419
5909919;25420
5915379;25421
5917413;25422
5059293;25426
5059842;25427
5067390;25428
5070093;25429
5092025;25430
5115310;25431
5115417;25432
5122239;25433
5123601;25434
5133241;25435
5141508;25436
5151035;25437
5266548;25446
5287072;25447
5292141;25448
5295091;25449
5319851;25450
5320285;25451
5328231;25452
5334987;25453
5342769;25454
5345930;25455
5348243;25456
5355146;25457
5527986;25466
5544513;25467
5562820;25468
5570492;25469
5571167;25470
5584058;25471
5589096;25472
5598878;25473
5603246;25474
5664258;25486
5668044;25487
5672487;25488
5674896;25489
5682840;25490
5685626;25491
5689331;25492
5692644;25493
5696623;25494
5701284;25495
5701386;25496
5704404;25497
5705160;25498
5714194;25499
5737563;25500
5840475;25506
5853547;25507
5873402;25508
5885683;25509
5895009;25510
5900451;25511
5915872;25512
5923710;25513
6990265;25526
6991419;25527
6991756;25528
6993187;25529
7002233;25530
7002496;25531
7036623;25532
7040653;25533
7042790;25534
7043801;25535
7044554;25536
7045909;25537
7047900;25538
7051067;25539
5645941;25546
5666764;25547
5691936;25548
5717620;25549
5723240;25550
5730040;25551
5734537;25552
5738148;25553
5738497;25554
5754125;25555
5781757;25566
5782750;25567
5788763;25568
5794070;25569
5796925;25570
5805647;25571
5807004;25572
5808709;25573
5811702;25574
5819979;25575
5824804;25576
5826002;25577
5826650;25578
5826940;25579
5833902;25580
5841735;25581
5849937;25582
8270311;25586
8274090;25587
8276536;25588
8278857;25589
8279882;25590
8282254;25591
8289088;25592
8289306;25593
8292667;25594
8294901;25595
8296458;25596
8302822;25597
8303128;25598
8311221;25599
5064312;25606
5065844;25607
5105529;25608
5123284;25609
5132748;25610
5402112;25626
5412699;25627
5418607;25628
5419422;25629
5430984;25630
5444991;25631
5454138;25632
5459071;25633
5462484;25634
5464661;25635
5466606;25636
5467560;25637
5470677;25638
5478778;25639
5482506;25640
5975912;25646
5983746;25647
5988249;25648
5990491;25649
5991600;25650
5991959;25651
6054212;25652
5152894;25666
5170735;25667
5179780;25668
5182034;25669
5226150;25670
5227830;25671
5228534;25672
5231001;25673
5245075;25674
5254794;25675
5255972;25676
5257633;25677
5258111;25678
5259146;25679
5260057;25680
5802773;25686
5806844;25687
5813702;25688
5815789;25689
5820941;25690
5821527;25691
5822079;25692
5823689;25693
5823890;25694
5825232;25695
5829782;25696
5833163;25697
5835768;25698
5838780;25699
5839642;25700
5840093;25701
5840537;25702
4827511;25706
4829957;25707
4830916;25708
4832572;25709
4832891;25710
4833602;25711
4833718;25712
4833907;25713
4834633;25714
4835421;25715
4835834;25716
4836060;25717
7340238;25726
7342833;25727
7350543;25728
7361371;25729
7393520;25730
7396568;25731
7399063;25732
7400270;25733
7401753;25734
7409814;25735
7429082;25736
7432848;25737
10904004;25746
10931070;25747
10935767;25748
10943689;25749
10944330;25750
10950362;25751
10950373;25752
10951665;25753
10974147;25754
10974786;25755
10976881;25756
10977908;25757
10979603;25758
10990020;25759
10990500;25760
10991047;25761
10996527;25762
11012095;25763
6131687;25766
6136710;25767
6139188;25768
6139980;25769
6176502;25770
6185472;25771
6186765;25772
6197041;25773
6197521;25774
6202606;25775
6204562;25776
6207851;25777
6211744;25778
6213450;25779
6216177;25780
6222174;25781
6235275;25782
5916729;25786
5931915;25787
5934826;25788
5966160;25789
5974852;25790
5985503;25791
5914044;25806
5915573;25807
5918095;25808
5922485;25809
5923605;25810
5924100;25811
5928124;25812
5932734;25813
5936596;25814
5937596;25815
5940227;25816
5943369;25817
5943943;25818
5945911;25819
5950060;25820
5951082;25821
5265914;25826
5274685;25827
5276007;25828
5290806;25829
5301802;25830
5322148;25831
5323154;25832
5342845;25833
5349182;25834
5349812;25835
5355285;25836
5636736;25846
5648723;25847
5675373;25848
5684788;25849
5687713;25850
5691238;25851
5692609;25852
5709383;25853
5710489;25854
5726510;25855
5727606;25856
4874894;25866
4880249;25867
4895622;25868
4900760;25869
4905959;25870
4910770;25871
4918056;25872
4927726;25873
4929641;25874
4939720;25875
4942388;25876
4945482;25877
4950954;25878
4952372;25879
4959915;25880
4961187;25881
4961339;25882
9158371;25886
9158550;25887
9159140;25888
9161453;25889
9161691;25890
9162072;25891
9163310;25892
9163753;25893
9164084;25894
9164423;25895
9164884;25896
9164965;25897
5562436;25906
5564573;25907
5583653;25908
5584460;25909
5607927;25910
5608581;25911
5614053;25912
5636676;25913
5642812;25914
5646298;25915
5648937;25916
5651059;25917
5652165;25918
5653768;25919
5660230;25920
5663379;25921
5258241;25926
5263625;25927
5284546;25928
5291470;25929
5300752;25930
5309490;25931
5311229;25932
5313911;25933
5316364;25934
5321186;25935
5322550;25936
5322995;25937
5329878;25938
5331102;25939
5333191;25940
5336681;25941
5345958;25942
5347190;25943
6531980;25946
6559901;25947
6568970;25948
6571042;25949
6588264;25950
6593870;25951
6594342;25952
6595371;25953
5277940;25966
5302030;25967
5310329;25968
5313752;25969
5323638;25970
5341260;25971
5342067;25972
5347182;25973
5349818;25974
5351470;25975
5352359;25976
5353356;25977
5638348;25986
5647918;25987
5642946;25988
5656996;25989
5659888;25990
5689376;25991
5699161;25992
5700040;25993
5702750;25994
5702780;25995
5703449;25996
5703597;25997
5706711;25998
5711771;25999
5133607;26006
5138762;26007
5150795;26008
5159934;26009
5163924;26010
5164984;26011
5182010;26012
5182803;26013
5192650;26014
5201274;26015
5213374;26016
5116938;26026
5120736;26027
5123721;26028
5124714;26029
5128144;26030
5129820;26031
5134131;26032
5134816;26033
5135627;26034
5136386;26035
5140570;26036
5142768;26037
5143601;26038
5144421;26039
5146758;26040
5148163;26041
5150066;26042
5888634;26046
5922365;26047
5926237;26048
5927768;26049
5951206;26050
5954459;26051
5958951;26052
5959707;26053
5964343;26054
4950450;26066
4972755;26067
4982709;26068
5000121;26069
5006634;26070
5013551;26071
5024169;26072
5025169;26073
5029790;26074
5030671;26075
5033534;26076
5035641;26077
5045891;26078
5046634;26079
5052204;26080
5053521;26081
5054926;26082
5060900;26083
